older people,severe illness
older people,severity
older people,suboptimal levels
older people,substantial pressure
older people,that
older people,the EU/EEA
older people,the current overall 14-day notification rate
older people,the expected impact
older people,the functioning
older people,the highest disease burden
older people,the highest peak
older people,the levels
older people,the majority
older people,the number
older people,the pandemic
older people,the reduction
older people,the same time
older people,the society
older people,the uptake
older people,the very high levels
older people,the virus
older people,their healthcare systems
older people,this
older people,three vaccine doses
older people,uptake
older people,vaccination
older people,vaccine effectiveness studies
older people,very high vaccine uptake
older people,week
older people,which
older people,work
overall vaccine,100 000 population
overall vaccine,2 621 cases
overall vaccine,28.4–82.9%
overall vaccine,60%
overall vaccine,80%
overall vaccine,EU/EEA countries
overall vaccine,ICU admission
overall vaccine,Omicron
overall vaccine,Omicron infection
overall vaccine,Omicron infections
overall vaccine,a delayed increase
overall vaccine,a period
overall vaccine,a severe clinical outcome
overall vaccine,a significant role
overall vaccine,a whole
overall vaccine,absence
overall vaccine,adults
overall vaccine,booster doses
overall vaccine,booster uptake
overall vaccine,cases
overall vaccine,community transmission
overall vaccine,comparison
overall vaccine,countries
overall vaccine,country range
overall vaccine,date
overall vaccine,deaths
overall vaccine,earlier circulating variants
overall vaccine,earlier pandemic waves
overall vaccine,education
overall vaccine,effectiveness
overall vaccine,hospitalisation
overall vaccine,hospitalisation rates
overall vaccine,inherent characteristics
overall vaccine,lower vaccine
overall vaccine,many people
overall vaccine,mortality
overall vaccine,older people
overall vaccine,people
overall vaccine,several EU/EEA countries
overall vaccine,severe cases
overall vaccine,severe clinical outcomes
overall vaccine,severe illness
overall vaccine,severity
overall vaccine,suboptimal levels
overall vaccine,substantial pressure
overall vaccine,that
overall vaccine,the EU/EEA
overall vaccine,the current overall 14-day notification rate
overall vaccine,the expected impact
overall vaccine,the functioning
overall vaccine,the highest disease burden
overall vaccine,the highest peak
overall vaccine,the levels
overall vaccine,the majority
overall vaccine,the number
overall vaccine,the pandemic
overall vaccine,the reduction
overall vaccine,the same time
overall vaccine,the society
overall vaccine,the uptake
overall vaccine,the very high levels
overall vaccine,the virus
overall vaccine,their healthcare systems
overall vaccine,this
overall vaccine,three vaccine doses
overall vaccine,uptake
overall vaccine,vaccination
overall vaccine,vaccine effectiveness studies
overall vaccine,very high vaccine uptake
overall vaccine,week
overall vaccine,which
overall vaccine,work
people,100 000 population
people,2 621 cases
people,28.4–82.9%
people,60%
people,80%
people,EU/EEA countries
people,ICU admission
people,Omicron
people,Omicron infection
people,Omicron infections
people,a delayed increase
people,a period
people,a severe clinical outcome
people,a significant role
people,a whole
people,absence
people,adults
people,booster doses
people,booster uptake
people,cases
people,community transmission
people,comparison
people,countries
people,country range
people,date
people,deaths
people,earlier circulating variants
people,earlier pandemic waves
people,education
people,effectiveness
people,hospitalisation
people,hospitalisation rates
people,inherent characteristics
people,lower vaccine
people,many people
people,mortality
people,older people
people,overall vaccine
people,several EU/EEA countries
people,severe cases
people,severe clinical outcomes
people,severe illness
people,severity
people,suboptimal levels
people,substantial pressure
people,that
people,the EU/EEA
people,the current overall 14-day notification rate
people,the expected impact
people,the functioning
people,the highest disease burden
people,the highest peak
people,the levels
people,the majority
people,the number
people,the pandemic
people,the reduction
people,the same time
people,the society
people,the uptake
people,the very high levels
people,the virus
people,their healthcare systems
people,this
people,three vaccine doses
people,uptake
people,vaccination
people,vaccine effectiveness studies
people,very high vaccine uptake
people,week
people,which
people,work
several EU/EEA countries,100 000 population
several EU/EEA countries,2 621 cases
several EU/EEA countries,28.4–82.9%
several EU/EEA countries,60%
several EU/EEA countries,80%
several EU/EEA countries,EU/EEA countries
several EU/EEA countries,ICU admission
several EU/EEA countries,Omicron
several EU/EEA countries,Omicron infection
several EU/EEA countries,Omicron infections
several EU/EEA countries,a delayed increase
several EU/EEA countries,a period
